period_end,county,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_ppsf,median_list_price,homes_sold,homes_sold_mom,homes_sold_yoy,median_dom,daily_cases,percentage_fully_vaccinated,risk_index,risk,cost_of_living_rank,tax_burden,medianage
2021-12-31,Franklin County,Tennessee,TN,All Residential,-1,255950.0,0.0370745542949757,161.58460688415698,244450.0,64.0,-0.1466666666666666,0.032258064516129,41.0,12599.0,0.406,5.0,Extreme,49.0,5.74,39.0
2021-12-31,Grant County,Washington,WA,All Residential,-1,327900.0,0.0246874999999999,210.1879327398616,359000.0,91.0,-0.3208955223880597,-0.3636363636363636,14.0,26533.0,0.559,3.0,Critical,24.0,8.34,38.0
2021-12-31,Delaware County,Oklahoma,OK,All Residential,-1,262500.0,-0.0094339622641509,154.5016913869373,196900.0,16.0,-0.0588235294117647,-0.1111111111111111,62.0,10869.0,0.413,3.0,Critical,44.0,7.13,37.0
2021-12-31,Tillamook County,Oregon,OR,All Residential,-1,445500.0,-0.1672897196261682,297.3125884016973,507450.0,39.0,-0.2909090909090908,,8.0,3551.0,0.637,3.0,Critical,27.0,8.29,39.0
2021-12-31,Morgan County,Ohio,OH,All Residential,-1,80000.0,-0.3725490196078431,87.8483335379746,137000.0,19.0,1.375,,72.0,3217.0,0.418,3.0,Critical,16.0,8.96,39.0
2021-12-31,Esmeralda County,Nevada,NV,All Residential,-1,500000.0,,138.88888888888889,,1.0,,,143.0,88.0,0.407,3.0,Critical,29.0,8.23,38.0
2021-12-31,Bath County,Kentucky,KY,All Residential,-1,155000.0,0.2601626016260163,106.50887573964496,131950.0,5.0,-0.2857142857142857,-0.1666666666666666,68.0,2712.0,0.532,5.0,Extreme,22.0,8.58,39.0
2021-12-31,Macon County,North Carolina,NC,All Residential,-1,450000.0,0.0112359550561798,193.055971266088,250000.0,7.0,0.0,0.0,76.0,7127.0,0.584,3.0,Critical,34.0,8.07,39.0
2021-12-31,Summit County,Ohio,OH,All Residential,-1,172737.5,-0.0403472222222222,122.98747763864044,149500.0,760.0,0.0039630118890356,-0.0078328981723237,27.0,111378.0,0.624,1.0,Medium,16.0,8.96,39.0
2021-12-31,Colquitt County,Georgia,GA,All Residential,-1,297300.0,0.607027027027027,75.4185692541857,395000.0,1.0,0.0,,40.0,11311.0,0.395,3.0,Critical,35.0,7.91,37.0
2021-12-31,St. Charles Parish,Louisiana,LA,All Residential,-1,240000.0,-0.0769230769230768,152.77777777777777,255950.0,39.0,0.3,-0.2040816326530612,20.0,13690.0,0.559,2.0,High,19.0,8.82,37.0
2021-12-31,Owen County,Kentucky,KY,All Residential,-1,299900.0,0.236701030927835,146.8882818473876,57450.0,7.0,-0.125,-0.4166666666666666,35.0,2327.0,0.371,3.0,Critical,22.0,8.58,39.0
2021-12-31,Orange County,North Carolina,NC,All Residential,-1,406000.0,0.0754112255979657,203.3841390349752,379000.0,161.0,-0.1701030927835051,-0.0529411764705882,36.0,25072.0,0.754,3.0,Critical,34.0,8.07,39.0
2021-12-31,Henry County,Georgia,GA,All Residential,-1,319000.0,0.0091775045159903,140.06514657980455,328990.0,406.0,-0.0730593607305936,-0.2467532467532467,17.0,57014.0,0.434,2.0,High,35.0,7.91,37.0
2021-12-31,Gaston County,North Carolina,NC,All Residential,-1,280000.0,0.0,165.7753481676076,279900.0,356.0,-0.0404312668463612,-0.0138504155124653,38.0,63990.0,0.492,3.0,Critical,34.0,8.07,39.0
2021-12-31,Burleson County,Texas,TX,All Residential,-1,248990.0,0.2768717948717949,154.94088363410083,249900.0,10.0,-0.1666666666666666,2.333333333333333,45.0,4921.0,0.486,2.0,High,30.0,8.19,35.0
2021-12-31,King County,Washington,WA,All Residential,-1,750250.0,-0.0009986684420771,464.5808243008162,730000.0,2621.0,-0.1819600499375779,-0.156963653908009,7.0,362616.0,0.797,2.0,High,24.0,8.34,38.0
2021-12-31,Lander County,Nevada,NV,All Residential,-1,244900.0,-0.1555172413793103,150.06127450980392,199900.0,3.0,0.5,2.0,66.0,1156.0,0.396,5.0,Extreme,29.0,8.23,38.0
2021-12-31,Lake of the Woods County,Minnesota,MN,All Residential,-1,152250.0,0.7652173913043478,62.28831802525832,,4.0,-0.5999999999999999,-0.5999999999999999,43.0,739.0,0.547,3.0,Critical,6.0,9.99,38.0
2021-12-31,Bullitt County,Kentucky,KY,All Residential,-1,271250.0,-0.0045871559633027,165.56129476584022,279900.0,106.0,-0.045045045045045,-0.0535714285714286,8.0,20720.0,0.447,3.0,Critical,22.0,8.58,39.0
2021-12-31,Matanuska-Susitna Borough,Alaska,AK,All Residential,-1,325000.0,-0.0441176470588234,189.78464345987783,340000.0,227.0,0.1407035175879396,0.0861244019138756,22.0,33265.0,0.398,3.0,Critical,50.0,5.1,34.0
2021-12-31,Pine County,Minnesota,MN,All Residential,-1,220000.0,0.2790697674418605,144.35695538057743,289400.0,49.0,0.2564102564102563,0.2894736842105263,46.0,6886.0,0.482,3.0,Critical,6.0,9.99,38.0
2021-12-31,Riverside County,California,CA,All Residential,-1,560000.0,0.018181818181818,292.43728824096235,559000.0,3369.0,0.0973941368078175,-0.1141204312384959,32.0,608821.0,0.576,3.0,Critical,10.0,9.48,37.0
2021-12-31,Oconee County,South Carolina,SC,All Residential,-1,280000.0,-0.0938511326860841,144.71074380165288,245950.0,123.0,0.0884955752212388,-0.127659574468085,51.0,23860.0,0.443,3.0,Critical,40.0,7.45,39.0
2021-12-31,Sanilac County,Michigan,MI,All Residential,-1,150000.0,-0.0909090909090909,103.57142857142856,169900.0,37.0,-0.1777777777777778,0.3703703703703704,62.0,8552.0,0.422,2.0,High,24.0,8.34,40.0
2021-12-31,Le Flore County,Oklahoma,OK,All Residential,-1,155900.0,-0.3945631067961165,112.876254180602,99000.0,5.0,0.25,-0.1666666666666666,4.0,12128.0,0.383,3.0,Critical,44.0,7.13,37.0
2021-12-31,Saunders County,Nebraska,NE,All Residential,-1,250000.0,0.2106537530266343,158.23829377806285,244250.0,15.0,-0.375,-0.4,14.0,4749.0,0.516,3.0,Critical,14.0,9.01,37.0
2021-12-31,Cochise County,Arizona,AZ,All Residential,-1,255000.0,0.0759493670886075,149.7175141242938,249250.0,181.0,-0.0109289617486338,1.4133333333333336,51.0,30703.0,0.628,3.0,Critical,30.0,8.19,38.0
2021-12-31,Berks County,Pennsylvania,PA,All Residential,-1,212500.0,-0.0116279069767442,125.59101654846336,215000.0,494.0,-0.1066907775768535,-0.1669477234401348,8.0,101272.0,0.569,2.0,High,23.0,8.46,41.0
2021-12-31,Lee County,Texas,TX,All Residential,-1,345000.0,0.3346228239845261,201.4294996751137,335000.0,9.0,0.0,-0.1818181818181817,60.0,4188.0,0.465,2.0,High,30.0,8.19,35.0
2021-12-31,Chickasaw County,Mississippi,MS,All Residential,-1,9300.0,,7.815126050420166,,1.0,,,8.0,5497.0,0.476,3.0,Critical,15.0,8.99,38.0
2021-12-31,Marion County,Arkansas,AR,All Residential,-1,172000.0,0.7080436941410128,128.693039559339,204000.0,7.0,-0.2222222222222222,0.0,40.0,3248.0,0.354,3.0,Critical,20.0,8.8,38.0
2021-12-31,Gilliam County,Oregon,OR,All Residential,-1,245000.0,0.5217391304347827,170.24263615172708,,4.0,0.3333333333333332,3.0,66.0,274.0,0.443,3.0,Critical,27.0,8.29,39.0
2021-12-31,Fayette County,Indiana,IN,All Residential,-1,80000.0,-0.1666666666666666,61.965811965811966,139900.0,5.0,0.0,4.0,21.0,6808.0,0.39,3.0,Critical,33.0,8.15,38.0
2021-12-31,Bryan County,Georgia,GA,All Residential,-1,331245.0,-0.0395104256374122,148.69957224181738,342620.0,100.0,-0.0566037735849056,-0.0825688073394494,38.0,8875.0,0.531,2.0,High,35.0,7.91,37.0
2021-12-31,Harrison County,Texas,TX,All Residential,-1,347643.0,0.4556695419144125,179.5676652892562,45000.0,3.0,0.5,,78.0,12784.0,0.406,3.0,Critical,30.0,8.19,35.0
2021-12-31,Grady County,Oklahoma,OK,All Residential,-1,250000.0,0.053740779768177,129.7071129707113,210000.0,93.0,0.3285714285714285,0.4307692307692307,35.0,13473.0,0.373,3.0,Critical,44.0,7.13,37.0
2021-12-31,Jackson County,Missouri,MO,All Residential,-1,230000.0,0.0454545454545454,132.3164426059979,219000.0,1042.0,-0.063791554357592,-0.0737777777777778,22.0,205473.0,0.56,3.0,Critical,39.0,7.75,39.0
2021-12-31,Addison County,Vermont,VT,All Residential,-1,335000.0,-0.0528696635566864,187.15277777777777,275000.0,34.0,-0.0555555555555555,0.0,47.0,3935.0,0.804,3.0,Critical,3.0,10.75,43.0
2021-12-31,Hamilton County,Ohio,OH,All Residential,-1,212500.0,-0.0406320541760721,133.19126265316996,199900.0,1015.0,-0.0068493150684931,-0.0662373505059797,49.0,185240.0,0.619,2.0,High,16.0,8.96,39.0
2021-12-31,Cassia County,Idaho,ID,All Residential,-1,270000.0,0.0384615384615385,175.89285714285714,327850.0,15.0,-0.25,-0.1176470588235294,27.0,4602.0,0.393,3.0,Critical,36.0,7.88,36.0
2021-12-31,Tipton County,Tennessee,TN,All Residential,-1,260000.0,0.0256410256410255,135.6818181818182,249900.0,54.0,-0.1290322580645161,-0.15625,36.0,17359.0,0.399,3.0,Critical,49.0,5.74,39.0
2021-12-31,Candler County,Georgia,GA,All Residential,-1,176000.0,-0.4666666666666666,79.96365288505226,,3.0,0.0,-0.4,18.0,2058.0,0.414,3.0,Critical,35.0,7.91,37.0
2021-12-31,Sullivan County,Tennessee,TN,All Residential,-1,179500.0,-0.3226415094339623,104.97076023391811,54800.0,5.0,0.6666666666666667,,53.0,44000.0,0.555,5.0,Extreme,49.0,5.74,39.0
2021-12-31,Red Lake County,Minnesota,MN,All Residential,-1,110000.0,,79.36507936507935,279000.0,1.0,,,5.0,917.0,0.558,3.0,Critical,6.0,9.99,38.0
2021-12-31,Johnson County,Missouri,MO,All Residential,-1,228000.0,0.1486146095717884,124.09513960703204,229950.0,75.0,-0.0625,0.2096774193548387,16.0,11889.0,0.411,3.0,Critical,39.0,7.75,39.0
2021-12-31,Madison County,Ohio,OH,All Residential,-1,277500.0,-0.0263157894736841,156.84398405768954,260000.0,40.0,-0.183673469387755,-0.1111111111111111,45.0,9580.0,0.503,2.0,High,16.0,8.96,39.0
2021-12-31,Franklin County,Kansas,KS,All Residential,-1,195000.0,0.1337209302325581,125.40894220283532,142450.0,31.0,-0.1388888888888888,-0.03125,25.0,6836.0,0.503,2.0,High,11.0,9.36,37.0
2021-12-31,Houston County,Georgia,GA,All Residential,-1,246511.0,0.027268275912363,120.68787100702724,211130.0,171.0,-0.05,0.0301204819277107,12.0,38930.0,0.498,2.0,High,35.0,7.91,37.0
2021-12-31,Sauk County,Wisconsin,WI,All Residential,-1,245000.0,-0.0392156862745097,134.66042154566745,227000.0,79.0,-0.0124999999999999,-0.1855670103092783,50.0,15695.0,0.627,3.0,Critical,17.0,8.89,40.0
2021-12-31,Summit County,Utah,UT,All Residential,-1,1448100.0,0.2702631578947367,796.7474905185123,1595000.0,170.0,-0.0058479532163743,-0.4620253164556962,20.0,13291.0,0.874,3.0,Critical,27.0,8.29,31.0
2021-12-31,St. Mary's County,Maryland,MD,All Residential,-1,343500.0,-0.0640326975476839,169.0112613641555,359950.0,180.0,0.0843373493975903,-0.1044776119402984,37.0,18628.0,0.651,2.0,High,12.0,9.32,39.0
2021-12-31,Platte County,Missouri,MO,All Residential,-1,350000.0,0.0971786833855798,142.37177662924236,325000.0,154.0,-0.0552147239263803,-0.2968036529680365,13.0,10130.0,0.56,3.0,Critical,39.0,7.75,39.0
2021-12-31,Stevens County,Minnesota,MN,All Residential,-1,153500.0,0.1502435369052079,100.29996250468692,139000.0,10.0,0.25,0.6666666666666667,64.0,2565.0,0.571,3.0,Critical,6.0,9.99,38.0
2021-12-31,Washington County,Oregon,OR,All Residential,-1,540000.0,0.0066175785254916,290.123595035893,513450.0,726.0,-0.175,-0.1645569620253164,8.0,83057.0,0.751,3.0,Critical,27.0,8.29,39.0
2021-12-31,Livingston County,Michigan,MI,All Residential,-1,330000.0,0.0138248847926267,189.3408134642356,310921.0,228.0,-0.2218430034129692,-0.1971830985915492,27.0,45047.0,0.594,2.0,High,24.0,8.34,40.0
2021-12-31,Santa Clara County,California,CA,All Residential,-1,1407000.0,-0.0091549295774647,876.2322015334064,1250000.0,1243.0,-0.2047344849648112,-0.0569044006069803,11.0,315118.0,0.846,3.0,Critical,10.0,9.48,37.0
2021-12-31,Monroe County,Wisconsin,WI,All Residential,-1,195000.0,0.0263157894736842,114.75103246818657,197200.0,38.0,-0.0952380952380952,-0.1914893617021277,44.0,11745.0,0.533,3.0,Critical,17.0,8.89,40.0
2021-12-31,Allegan County,Michigan,MI,All Residential,-1,311285.0,-0.0241849529780564,178.29476326718247,259000.0,121.0,-0.0833333333333333,-0.1597222222222222,8.0,26662.0,0.515,2.0,High,24.0,8.34,40.0
2021-12-31,White County,Georgia,GA,All Residential,-1,285000.0,0.1399999999999999,178.57142857142858,264450.0,47.0,0.119047619047619,0.0930232558139534,21.0,6746.0,0.352,2.0,High,35.0,7.91,37.0
2021-12-31,Cleveland County,North Carolina,NC,All Residential,-1,244700.0,0.0412765957446807,141.2383097762073,205000.0,116.0,0.1485148514851484,115.0,47.0,29082.0,0.497,3.0,Critical,34.0,8.07,39.0
2021-12-31,San Juan County,Washington,WA,All Residential,-1,780000.0,-0.25,449.8714652956298,712450.0,29.0,-0.09375,-0.3555555555555555,18.0,1105.0,0.808,3.0,Critical,24.0,8.34,38.0
2021-12-31,Medina County,Ohio,OH,All Residential,-1,259950.0,0.0114785992217898,147.36203759854456,259200.0,218.0,0.0430622009569376,-0.1450980392156863,20.0,39673.0,0.633,1.0,Medium,16.0,8.96,39.0
2021-12-31,Lincoln County,Wisconsin,WI,All Residential,-1,128000.0,-0.2242424242424242,86.47310877543569,112500.0,25.0,0.5625,0.1904761904761904,62.0,6905.0,0.547,3.0,Critical,17.0,8.89,40.0
2021-12-31,Lincoln County,Georgia,GA,All Residential,-1,395000.0,0.3155703580349709,194.3630205406755,90000.0,8.0,3.0,-0.3846153846153845,31.0,1587.0,0.454,2.0,High,35.0,7.91,37.0
2021-12-31,Nevada County,California,CA,All Residential,-1,587500.0,-0.1030534351145038,328.1401579980539,697000.0,170.0,-0.081081081081081,-0.2672413793103448,25.0,16873.0,0.623,3.0,Critical,10.0,9.48,37.0
2021-12-31,Bergen County,New Jersey,NJ,All Residential,-1,559000.0,-0.0106194690265486,323.14282290917805,549450.0,1041.0,0.0622448979591836,-0.2288888888888889,84.0,217418.0,0.762,2.0,High,7.0,9.98,40.0
2021-12-31,Defiance County,Ohio,OH,All Residential,-1,135000.0,-0.1029900332225913,97.11124769514444,189950.0,35.0,-0.1860465116279069,-0.0789473684210526,63.0,10116.0,0.485,2.0,High,16.0,8.96,39.0
2021-12-31,Chesterfield County,Virginia,VA,All Residential,-1,324950.0,-0.03,167.9245283018868,325000.0,571.0,-0.1282442748091603,-0.2025139664804469,9.0,69845.0,0.696,2.0,High,37.0,7.86,38.0
2021-12-31,Colusa County,California,CA,All Residential,-1,433500.0,0.3018018018018018,249.81566882054852,359000.0,12.0,-0.1999999999999999,3.0,15.0,4444.0,0.59,3.0,Critical,10.0,9.48,37.0
2021-12-31,Union County,Tennessee,TN,All Residential,-1,270000.0,0.125,187.8955696202532,279900.0,21.0,-0.2758620689655172,-0.1923076923076922,99.0,5254.0,0.343,5.0,Extreme,49.0,5.74,39.0
2021-12-31,San Augustine County,Texas,TX,All Residential,-1,87500.0,-0.0266963292547274,,200000.0,1.0,0.0,,13.0,1038.0,0.4,2.0,High,30.0,8.19,35.0
2021-12-31,Fayette County,Tennessee,TN,All Residential,-1,357450.0,0.0513235294117646,157.91666666666669,333900.0,56.0,-0.0508474576271186,-0.1384615384615384,31.0,11250.0,0.561,3.0,Critical,49.0,5.74,39.0
2021-12-31,Pickens County,South Carolina,SC,All Residential,-1,275000.0,0.049618320610687,140.3084274543875,265000.0,167.0,0.1208053691275168,0.0844155844155844,41.0,45325.0,0.458,3.0,Critical,40.0,7.45,39.0
2021-12-31,Marshall County,Mississippi,MS,All Residential,-1,293500.0,0.5873445105462411,133.1560347409404,320000.0,18.0,0.6363636363636364,-0.1428571428571429,49.0,9822.0,0.531,3.0,Critical,15.0,8.99,38.0
2021-12-31,St. Francis County,Arkansas,AR,All Residential,-1,184000.0,1.0444444444444445,48.54881266490765,,1.0,0.0,0.0,5.0,6994.0,0.49,2.0,High,20.0,8.8,38.0
2021-12-31,Simpson County,Mississippi,MS,All Residential,-1,205000.0,0.1714285714285714,107.4766355140187,200000.0,7.0,0.75,0.1666666666666667,24.0,6884.0,0.443,3.0,Critical,15.0,8.99,38.0
2021-12-31,Johnson County,Arkansas,AR,All Residential,-1,203000.0,0.2929936305732483,111.4772103239978,164450.0,1.0,0.0,,2.0,6568.0,0.483,3.0,Critical,20.0,8.8,38.0
2021-12-31,Burke County,North Carolina,NC,All Residential,-1,234990.0,0.105835294117647,142.30769230769232,177400.0,95.0,0.1046511627906976,,56.0,24155.0,0.455,5.0,Extreme,34.0,8.07,39.0
2021-12-31,Weld County,Colorado,CO,All Residential,-1,457996.5,-0.0064074194598112,191.64918394064367,460450.0,648.0,-0.0414201183431952,-0.1098901098901099,33.0,79956.0,0.599,3.0,Critical,26.0,8.31,37.0
2021-12-31,Yuba County,California,CA,All Residential,-1,410000.0,-0.0120481927710843,260.4895104895105,400000.0,88.0,-0.1287128712871287,5.285714285714286,10.0,17226.0,0.478,3.0,Critical,10.0,9.48,37.0
2021-12-31,Adams County,Washington,WA,All Residential,-1,285000.0,-0.0578512396694215,162.99137104506232,303127.5,15.0,0.875,-0.25,16.0,4830.0,0.581,3.0,Critical,24.0,8.34,38.0
2021-12-31,Laurens County,Georgia,GA,All Residential,-1,141750.0,-0.019031141868512,89.88956003768625,132000.0,20.0,-0.3333333333333333,-0.2857142857142857,56.0,13698.0,0.457,2.0,High,35.0,7.91,37.0
2021-12-31,Washington County,Tennessee,TN,All Residential,-1,209950.0,,129.2172200936569,182449.5,4.0,,3.0,27.0,36643.0,0.587,5.0,Extreme,49.0,5.74,39.0
2021-12-31,Brown County,Minnesota,MN,All Residential,-1,110000.0,-0.2903225806451612,66.66666666666667,67400.0,9.0,0.2857142857142858,2.0,31.0,6440.0,0.652,3.0,Critical,6.0,9.99,38.0
2021-12-31,McNairy County,Tennessee,TN,All Residential,-1,169950.0,0.3488095238095239,104.59124928036846,219900.0,20.0,0.0526315789473683,-0.3103448275862068,85.0,7300.0,0.467,5.0,Extreme,49.0,5.74,39.0
2021-12-31,Colorado County,Texas,TX,All Residential,-1,242250.0,-0.3452702702702702,131.3121475233158,257000.0,16.0,0.0,0.0,102.0,3633.0,0.522,3.0,Critical,30.0,8.19,35.0
2021-12-31,Fairfield County,Connecticut,CT,All Residential,-1,495000.0,0.03125,246.5444118202579,419900.0,1326.0,0.0582601755786114,-0.1784386617100371,57.0,196937.0,0.799,2.0,High,5.0,10.44,41.0
2021-12-31,Fairfield County,Ohio,OH,All Residential,-1,290000.0,-0.056910569105691,148.08802308802308,326450.0,205.0,0.0249999999999999,-0.0144230769230768,38.0,38014.0,0.567,2.0,High,16.0,8.96,39.0
2021-12-31,King & Queen County,Virginia,VA,All Residential,-1,232500.0,0.1862244897959184,187.6513317191284,198500.0,8.0,1.0,0.6,17.0,,,,,37.0,7.86,38.0
2021-12-31,Van Buren County,Michigan,MI,All Residential,-1,250000.0,0.0869565217391303,139.207258834766,259900.0,100.0,-0.0196078431372549,0.0,26.0,16720.0,0.564,2.0,High,24.0,8.34,40.0
2021-12-31,Freestone County,Texas,TX,All Residential,-1,194400.0,0.4138181818181818,117.45669141442986,195000.0,24.0,0.5,23.0,57.0,3814.0,0.38,2.0,High,30.0,8.19,35.0
2021-12-31,Young County,Texas,TX,All Residential,-1,198000.0,0.0421052631578946,109.4502847130968,124900.0,15.0,0.25,0.25,42.0,3847.0,0.41,3.0,Critical,30.0,8.19,35.0
2021-12-31,Hanover County,Virginia,VA,All Residential,-1,345000.0,-0.028169014084507,180.0859954931071,394500.0,171.0,0.0,-0.1534653465346534,10.0,20983.0,0.72,3.0,Critical,37.0,7.86,38.0
2021-12-31,Jasper County,South Carolina,SC,All Residential,-1,291005.0,-0.0761746031746032,141.10967919290056,342110.0,2.0,1.0,1.0,10.0,5833.0,0.367,3.0,Critical,40.0,7.45,39.0
2021-12-31,Ulster County,New York,NY,All Residential,-1,350000.0,-0.0861618798955613,191.6189111747851,349000.0,109.0,0.6029411764705883,0.0480769230769231,46.0,30626.0,0.716,2.0,High,1.0,12.79,39.0
2021-12-31,Dutchess County,New York,NY,All Residential,-1,383000.0,-0.0154241645244216,203.58868184955145,399000.0,193.0,0.2292993630573247,-0.2057613168724279,43.0,62966.0,0.689,2.0,High,1.0,12.79,39.0
2021-12-31,Rio Arriba County,New Mexico,NM,All Residential,-1,309500.0,0.0065040650406504,167.281173186685,320000.0,14.0,-0.125,1.7999999999999998,58.0,9653.0,0.68,3.0,Critical,30.0,8.19,38.0
2021-12-31,Roger Mills County,Oklahoma,OK,All Residential,-1,215000.0,0.225071225071225,101.77772493482703,772000.0,2.0,-0.6666666666666667,,44.0,858.0,0.358,2.0,High,44.0,7.13,37.0
2021-12-31,Le Sueur County,Minnesota,MN,All Residential,-1,240000.0,-0.102803738317757,150.8485229415462,295840.0,43.0,0.1944444444444444,0.162162162162162,21.0,6309.0,0.484,3.0,Critical,6.0,9.99,38.0
2021-12-31,Jefferson County,Colorado,CO,All Residential,-1,570500.0,0.0079505300353357,272.355276848495,549900.0,836.0,-0.2344322344322344,-0.1068376068376067,6.0,116814.0,0.766,3.0,Critical,26.0,8.31,37.0
2021-12-31,Monroe County,Ohio,OH,All Residential,-1,106750.0,0.2485380116959063,105.28327604598792,131950.0,2.0,-0.75,,114.0,3412.0,0.458,2.0,High,16.0,8.96,39.0
2021-12-31,Caroline County,Virginia,VA,All Residential,-1,289112.5,-0.0149488926746167,172.9792805100182,332500.0,62.0,0.1481481481481481,0.1071428571428572,32.0,6679.0,0.593,3.0,Critical,37.0,7.86,38.0
2021-12-31,Pierce County,Wisconsin,WI,All Residential,-1,313681.5,0.006633195823686,154.74433768016473,361410.0,42.0,-0.125,0.5,49.0,11310.0,0.435,3.0,Critical,17.0,8.89,40.0
2021-12-31,Franklin County,Maine,ME,All Residential,-1,199700.0,-0.1679166666666667,137.98337614155253,279900.0,44.0,0.0731707317073171,-0.2413793103448276,22.0,4601.0,0.611,3.0,Critical,4.0,10.5,45.0
2021-12-31,Darke County,Ohio,OH,All Residential,-1,143500.0,-0.1169230769230769,104.15716738439022,129900.0,38.0,0.0857142857142856,0.1875,55.0,12275.0,0.389,2.0,High,16.0,8.96,39.0
2021-12-31,Stokes County,North Carolina,NC,All Residential,-1,245000.0,0.3243243243243243,157.57938885560216,169900.0,43.0,-0.0444444444444443,0.162162162162162,40.0,10873.0,0.465,3.0,Critical,34.0,8.07,39.0
2021-12-31,Sullivan County,New Hampshire,NH,All Residential,-1,300000.0,0.1999999999999999,165.5982905982906,247000.0,43.0,-0.328125,-0.5,60.0,8852.0,,3.0,Critical,46.0,6.84,43.0
2021-12-31,Sevier County,Arkansas,AR,All Residential,-1,251750.0,1.1891304347826086,138.48556375065348,282000.0,2.0,-0.6666666666666667,-0.5999999999999999,72.0,5718.0,0.447,5.0,Extreme,20.0,8.8,38.0
