period_end,county,state,state_code,median_ppsf,tax_burden,medianage,cost_of_living_rank,elementary_school_rating,middle_school_rating,high_school_rating,daily_cases,percentage_fully_vaccinated,risk_index,risk
2023-12-31,Benton County,Minnesota,MN,133.8955078125,9.99,38.0,6.0,5,10,5,14031.0,43.6,1.0,Medium
2023-12-31,McClain County,Oklahoma,OK,139.0141813659668,7.13,37.0,44.0,7,1,9,11638.0,48.0,1.0,Medium
2023-12-31,Douglas County,Illinois,IL,97.34375,9.52,38.0,9.0,6,9,10,6470.0,48.8,2.0,High
2023-12-31,Big Stone County,Minnesota,MN,85.524669890332,9.99,38.0,6.0,6,8,9,1386.0,63.1,2.0,High
2023-12-31,Cumberland County,Virginia,VA,129.7722268907155,7.86,38.0,37.0,10,4,3,1324.0,50.8,3.0,Critical
2023-12-31,Montgomery County,Arkansas,AR,108.087007522583,8.8,38.0,20.0,7,10,2,1520.0,36.2,1.0,Medium
2023-12-31,Guthrie County,Iowa,IA,120.45619849703598,9.26,38.0,13.0,7,4,10,2350.0,58.2,1.0,Medium
2023-12-31,Henry County,Georgia,GA,140.0651397705078,7.91,37.0,35.0,1,2,7,57892.0,44.2,1.0,Medium
2023-12-31,Waukesha County,Wisconsin,WI,176.34585571289062,8.89,40.0,17.0,8,7,2,112598.0,70.0,2.0,High
2023-12-31,Pike County,Ohio,OH,146.8330754109702,8.96,39.0,16.0,7,2,3,7458.0,44.1,1.0,Medium
2023-12-31,Windham County,Vermont,VT,182.58914947509768,10.75,43.0,3.0,9,5,5,6730.0,75.5,2.0,High
2023-12-31,Grafton County,New Hampshire,NH,187.4658267211914,6.84,43.0,46.0,6,4,6,17947.0,,3.0,Critical
2023-12-31,Warren County,Georgia,GA,50.66324271187926,7.91,37.0,35.0,9,3,2,1061.0,47.9,1.0,Medium
2023-12-31,Madison County,Virginia,VA,202.2405242919922,7.86,38.0,37.0,9,10,4,2359.0,57.9,2.0,High
2023-12-31,Arlington County,Virginia,VA,453.1523764038086,7.86,38.0,37.0,3,3,4,42605.0,86.6,3.0,Critical
2023-12-31,Clearwater County,Idaho,ID,156.5326532763104,7.88,36.0,36.0,2,3,2,2305.0,42.5,1.0,Medium
2023-12-31,Dearborn County,Indiana,IN,136.6638227844238,8.15,38.0,33.0,7,10,1,13430.0,61.6,1.0,Medium
2023-12-31,Kleberg County,Texas,TX,16700.0,8.19,35.0,30.0,7,3,3,7207.0,60.6,1.0,Medium
2023-12-31,Kittson County,Minnesota,MN,67.525390625,9.99,38.0,6.0,1,7,1,1039.0,59.4,1.0,Medium
2023-12-31,Dodge County,Wisconsin,WI,129.9296686070052,8.89,40.0,17.0,6,4,5,27216.0,52.2,1.0,Medium
2023-12-31,Oxford County,Maine,ME,170.54400634765625,10.5,45.0,4.0,8,9,2,11361.0,63.6,2.0,High
2023-12-31,Adair County,Iowa,IA,85.52294921875,9.26,38.0,13.0,6,6,7,1583.0,49.3,0.0,Low
2023-12-31,Iron County,Wisconsin,WI,177.77694839233845,8.89,40.0,17.0,3,1,5,1467.0,66.5,1.0,Medium
2023-12-31,Charleston County,South Carolina,SC,252.04829790730471,7.45,39.0,40.0,9,4,6,111853.0,65.4,1.0,Medium
2023-12-31,Boulder County,Colorado,CO,326.6466985835694,8.31,37.0,26.0,5,4,10,64512.0,78.4,3.0,Critical
2023-12-31,Oswego County,New York,NY,91.63754272460938,12.79,39.0,1.0,7,5,5,27205.0,59.4,3.0,Critical
2023-12-31,Clermont County,Ohio,OH,145.38323974609375,8.96,39.0,16.0,3,10,4,51337.0,56.8,1.0,Medium
2023-12-31,Collin County,Texas,TX,197.5269913474364,8.19,35.0,30.0,2,4,10,210306.0,67.2,2.0,High
2023-12-31,Reynolds County,Missouri,MO,71.84552419237416,7.75,39.0,39.0,10,1,8,1158.0,27.1,4.0,Unknown
2023-12-31,Ottawa County,Michigan,MI,188.20957946777344,8.34,40.0,24.0,1,2,6,74875.0,57.49999999999999,2.0,High
2023-12-31,Henry County,Ohio,OH,96.548828125,8.96,39.0,16.0,1,8,8,6425.0,54.0,0.0,Low
2023-12-31,Macon County,Tennessee,TN,162.1081085205078,5.74,39.0,49.0,5,8,5,8442.0,32.7,1.0,Medium
2023-12-31,Lancaster County,Nebraska,NE,137.50469970703125,9.01,37.0,14.0,3,8,10,78114.0,66.7,4.0,Unknown
2023-12-31,Cecil County,Maryland,MD,166.0101318359375,9.32,39.0,12.0,7,1,1,15522.0,58.4,1.0,Medium
2023-12-31,Houston County,Minnesota,MN,125.57296443900486,9.99,38.0,6.0,10,3,5,4546.0,59.1,1.0,Medium
2023-12-31,Crawford County,Indiana,IN,103.9462890625,8.15,38.0,33.0,9,2,7,2548.0,37.2,1.0,Medium
2023-12-31,Delaware County,Ohio,OH,174.0200705380694,8.96,39.0,16.0,9,6,5,44373.0,75.0,2.0,High
2023-12-31,Mills County,Texas,TX,105.93386073644388,8.19,35.0,30.0,8,2,7,1475.0,47.5,1.0,Medium
2023-12-31,Merced County,California,CA,243.1415405273437,9.48,37.0,10.0,3,9,9,72257.0,51.5,1.0,Medium
2023-12-31,Goochland County,Virginia,VA,175.1502030862821,7.86,38.0,37.0,3,8,8,4018.0,76.8,2.0,High
2023-12-31,St. Clair County,Alabama,AL,141.67994384765626,7.45,39.0,40.0,6,7,8,25252.0,39.1,1.0,Medium
2023-12-31,Switzerland County,Indiana,IN,87.8325044631958,8.15,38.0,33.0,4,8,6,2311.0,31.0,0.0,Low
2023-12-31,Monroe County,Arkansas,AR,62.95961407226741,8.8,38.0,20.0,1,6,9,1927.0,55.900000000000006,1.0,Medium
2023-12-31,Greene County,Mississippi,MS,107.60546875,8.99,38.0,15.0,6,9,4,3187.0,37.2,1.0,Medium
2023-12-31,Douglas County,Nevada,NV,347.6156781005859,8.23,38.0,29.0,10,2,10,7302.0,51.2,2.0,High
2023-12-31,Baldwin County,Georgia,GA,112.78898421253872,7.91,37.0,35.0,3,9,7,9535.0,44.1,1.0,Medium
2023-12-31,Adams County,Washington,WA,154.31939697265625,8.34,38.0,24.0,5,5,6,4913.0,60.0,1.0,Medium
2023-12-31,Columbia County,Oregon,OR,248.88888549804688,8.29,39.0,27.0,2,3,1,7607.0,60.8,1.0,Medium
2023-12-31,Johnson County,Nebraska,NE,59.634329512625165,9.01,37.0,14.0,3,10,7,870.0,54.6,1.0,Medium
2023-12-31,Rutherford County,North Carolina,NC,147.56096801757812,8.07,39.0,34.0,3,2,10,17446.0,41.9,1.0,Medium
2023-12-31,Shawano County,Wisconsin,WI,92.01625061035156,8.89,40.0,17.0,10,2,8,11649.0,53.6,1.0,Medium
2023-12-31,Calaveras County,California,CA,268.928715688322,9.48,37.0,10.0,1,8,2,7633.0,53.2,1.0,Medium
2023-12-31,Allegheny County,Pennsylvania,PA,149.08491545044345,8.46,41.0,23.0,3,5,3,264711.0,68.0,2.0,High
2023-12-31,Buffalo County,Wisconsin,WI,100.42138671875,8.89,40.0,17.0,2,1,2,3510.0,50.2,2.0,High
2023-12-31,Linn County,Oregon,OR,243.3418731689453,8.29,39.0,27.0,2,2,9,26547.0,55.400000000000006,2.0,High
2023-12-31,Faribault County,Minnesota,MN,66.26632739706201,9.99,38.0,6.0,4,7,1,3779.0,57.4,1.0,Medium
2023-12-31,Falls County,Texas,TX,52.904258728027344,8.19,35.0,30.0,7,1,6,3768.0,47.9,1.0,Medium
2023-12-31,Chambers County,Texas,TX,152.1748046875,8.19,35.0,30.0,2,10,6,11706.0,48.0,1.0,Medium
2023-12-31,Madison County,Iowa,IA,158.62545596203563,9.26,38.0,13.0,7,3,2,3154.0,54.0,2.0,High
2023-12-31,Newton County,Mississippi,MS,89.34188163313787,8.99,38.0,15.0,5,10,10,6019.0,53.3,2.0,High
2023-12-31,Gibson County,Tennessee,TN,89.76650924682617,5.74,39.0,49.0,10,6,4,17398.0,45.5,1.0,Medium
2023-12-31,Cabarrus County,North Carolina,NC,174.7059783935547,8.07,39.0,34.0,1,1,10,55566.0,55.60000000000001,1.0,Medium
2023-12-31,Wallowa County,Oregon,OR,196.71415987881747,8.29,39.0,27.0,6,2,3,1253.0,59.1,1.0,Medium
2023-12-31,Owen County,Kentucky,KY,121.48828125,8.58,39.0,22.0,5,6,5,2363.0,37.7,1.0,Medium
2023-12-31,Sumter County,Georgia,GA,82.01137969970704,7.91,37.0,35.0,7,5,9,6833.0,51.8,1.0,Medium
2023-12-31,St. James Parish,Louisiana,LA,102.4561511992224,8.82,37.0,19.0,9,6,8,5776.0,51.8,0.0,Low
2023-12-31,Avery County,North Carolina,NC,276.7443783569336,8.07,39.0,34.0,4,4,5,4549.0,53.2,3.0,Critical
2023-12-31,Iron County,Utah,UT,173.83413827544427,8.29,31.0,27.0,1,1,8,14679.0,45.9,2.0,High
2023-12-31,Tippah County,Mississippi,MS,97.2314453125,8.99,38.0,15.0,6,2,2,7344.0,41.9,1.0,Medium
2023-12-31,Knox County,Maine,ME,202.8074687194824,10.5,45.0,4.0,5,6,3,6021.0,79.2,2.0,High
2023-12-31,Decatur County,Georgia,GA,111.9423828125,7.91,37.0,35.0,6,8,4,7248.0,49.0,1.0,Medium
2023-12-31,Craighead County,Arkansas,AR,111.44175338745116,8.8,38.0,20.0,3,9,2,37603.0,45.3,1.0,Medium
2023-12-31,Waseca County,Minnesota,MN,111.19225450869816,9.99,38.0,6.0,5,6,2,5533.0,57.2,2.0,High
2023-12-31,Irwin County,Georgia,GA,59.52381134033203,7.91,37.0,35.0,8,5,3,1901.0,36.6,1.0,Medium
2023-12-31,Sanpete County,Utah,UT,129.75151457729953,8.29,31.0,27.0,1,2,1,8354.0,41.0,0.0,Low
2023-12-31,Cumberland County,Pennsylvania,PA,142.5025640789182,8.46,41.0,23.0,5,10,10,51009.0,64.1,1.0,Medium
2023-12-31,Rockcastle County,Kentucky,KY,91.76416015625,8.58,39.0,22.0,1,10,7,5042.0,40.400000000000006,1.0,Medium
2023-12-31,Boyle County,Kentucky,KY,107.650390625,8.58,39.0,22.0,3,1,8,8404.0,56.89999999999999,1.0,Medium
2023-12-31,Mecklenburg County,North Carolina,NC,201.11615319875284,8.07,39.0,34.0,4,1,8,278417.0,63.5,1.0,Medium
2023-12-31,Forsyth County,North Carolina,NC,140.12026977539062,8.07,39.0,34.0,5,10,10,92298.0,61.9,1.0,Medium
2023-12-31,Leflore County,Mississippi,MS,48.514066928064494,8.99,38.0,15.0,10,1,7,7307.0,62.1,1.0,Medium
2023-12-31,Taliaferro County,Georgia,GA,101.57164357601503,7.91,37.0,35.0,9,1,6,266.0,50.7,0.0,Low
2023-12-31,Unicoi County,Tennessee,TN,79.65560913085938,5.74,39.0,49.0,7,10,2,5167.0,54.2,2.0,High
2023-12-31,Okaloosa County,Florida,FL,190.29773376464843,6.97,42.0,45.0,8,5,3,51341.0,64.0,1.0,Medium
2023-12-31,Duval County,Florida,FL,173.8012501447076,6.97,42.0,45.0,6,2,6,252539.0,60.9,1.0,Medium
2023-12-31,Hood River County,Oregon,OR,352.71484375,8.29,39.0,27.0,8,9,7,3567.0,84.8,1.0,Medium
2023-12-31,Worcester County,Massachusetts,MA,222.2295364997362,8.77,40.0,21.0,2,8,2,193830.0,69.8,2.0,High
2023-12-31,Medina County,Ohio,OH,147.36203002929688,8.96,39.0,16.0,10,2,8,40062.0,63.9,1.0,Medium
2023-12-31,Santa Fe County,New Mexico,NM,299.9189758300781,8.19,38.0,30.0,7,6,5,28698.0,71.8,1.0,Medium
2023-12-31,Washington County,Tennessee,TN,120.70361287376272,5.74,39.0,49.0,9,8,6,38557.0,59.6,1.0,Medium
2023-12-31,Brown County,Wisconsin,WI,126.88856506347656,8.89,40.0,17.0,1,6,9,84159.0,65.10000000000001,2.0,High
2023-12-31,Wilcox County,Georgia,GA,99.34115266390243,7.91,37.0,35.0,2,2,5,2009.0,36.5,1.0,Medium
2023-12-31,Grays Harbor County,Washington,WA,223.191650390625,8.34,38.0,24.0,3,3,5,16204.0,61.0,1.0,Medium
2023-12-31,Prentiss County,Mississippi,MS,28.396484375,8.99,38.0,15.0,6,8,6,8212.0,42.5,1.0,Medium
2023-12-31,Craig County,Oklahoma,OK,66.27149986705548,7.13,37.0,44.0,8,4,6,4763.0,53.3,1.0,Medium
2023-12-31,Nowata County,Oklahoma,OK,43.2996711730957,7.13,37.0,44.0,8,3,2,2777.0,43.6,1.0,Medium
2023-12-31,Windham County,Connecticut,CT,163.90820053100586,10.44,41.0,5.0,10,10,8,25809.0,64.0,2.0,High
2023-12-31,Richmond County,New York,NY,382.244140625,12.79,39.0,1.0,4,1,7,164787.0,74.0,3.0,Critical
2023-12-31,Claiborne County,Tennessee,TN,126.0703125,5.74,39.0,49.0,8,8,1,9102.0,45.9,1.0,Medium
2023-12-31,Southampton County,Virginia,VA,106.9658203125,7.86,38.0,37.0,6,9,9,3343.0,52.7,2.0,High
2023-12-31,Hardy County,West Virginia,WV,128.7382107220219,8.84,43.0,18.0,2,8,8,4178.0,55.400000000000006,0.0,Low
2023-12-31,Greene County,Georgia,GA,206.5089987496576,7.91,37.0,35.0,4,9,10,3931.0,54.400000000000006,1.0,Medium
2023-12-31,Ottawa County,Oklahoma,OK,118.7314453125,7.13,37.0,44.0,2,7,4,9140.0,38.9,2.0,High
2023-12-31,Pearl River County,Mississippi,MS,116.71932193363682,8.99,38.0,15.0,7,1,2,15049.0,47.9,2.0,High
2023-12-31,Miami County,Kansas,KS,156.5564982096354,9.36,37.0,11.0,1,3,7,7775.0,47.5,3.0,Critical
2023-12-31,Buchanan County,Missouri,MO,87.35211944580078,7.75,39.0,39.0,1,9,4,16925.0,38.5,4.0,Unknown
2023-12-31,Ashe County,North Carolina,NC,198.4618083310088,8.07,39.0,34.0,8,10,4,6380.0,54.50000000000001,1.0,Medium
2023-12-31,Washington County,Minnesota,MN,180.63473510742188,9.99,38.0,6.0,2,10,5,67056.0,70.39999999999999,2.0,High
2023-12-31,Laurel County,Kentucky,KY,109.09745216369627,8.58,39.0,22.0,7,7,1,20079.0,40.5,5.0,Extreme
2023-12-31,Bamberg County,South Carolina,SC,63.77427641797704,7.45,39.0,40.0,5,10,6,3425.0,51.0,0.0,Low
2023-12-31,Todd County,Minnesota,MN,108.612960357666,9.99,38.0,6.0,1,8,1,6775.0,42.9,1.0,Medium
2023-12-31,Stanislaus County,California,CA,274.4237060546875,9.48,37.0,10.0,2,9,3,136645.0,56.8,0.0,Low
2023-12-31,Pulaski County,Georgia,GA,82.69910216827866,7.91,37.0,35.0,4,8,8,2173.0,37.1,1.0,Medium
2023-12-31,Madison County,Texas,TX,138.21380744435342,8.19,35.0,30.0,2,2,4,3717.0,41.7,1.0,Medium
2023-12-31,Madison County,Mississippi,MS,152.12769790649415,8.99,38.0,15.0,1,4,3,24018.0,63.5,1.0,Medium
2023-12-31,Spotsylvania County,Virginia,VA,180.84122009277343,7.86,38.0,37.0,5,1,7,26955.0,58.8,2.0,High
2023-12-31,Alachua County,Florida,FL,169.45493815647572,6.97,42.0,45.0,6,2,10,68108.0,66.2,1.0,Medium
2023-12-31,Guadalupe County,New Mexico,NM,133.79542037963867,8.19,38.0,30.0,1,3,2,1478.0,61.5,1.0,Medium
2023-12-31,Steuben County,New York,NY,79.5439453125,12.79,39.0,1.0,6,2,4,20115.0,59.9,2.0,High
2023-12-31,Burnet County,Texas,TX,253.39714813232425,8.19,35.0,30.0,4,10,5,10961.0,54.1,2.0,High
2023-12-31,Clark County,Kentucky,KY,121.83421173095704,8.58,39.0,22.0,1,3,1,10450.0,54.6,1.0,Medium
2023-12-31,Johnston County,North Carolina,NC,170.03257751464844,8.07,39.0,34.0,7,7,7,59431.0,54.0,2.0,High
2023-12-31,Columbiana County,Ohio,OH,96.90656280517578,8.96,39.0,16.0,9,9,5,24387.0,49.2,1.0,Medium
2023-12-31,Franklin County,Missouri,MO,130.47547164916992,7.75,39.0,39.0,10,10,10,22675.0,54.2,4.0,Unknown
2023-12-31,Middlesex County,Massachusetts,MA,356.6577976335432,8.77,40.0,21.0,6,10,6,331797.0,79.3,3.0,Critical
2023-12-31,Chesterfield County,South Carolina,SC,148.7593402630373,7.45,39.0,40.0,5,2,7,11800.0,36.8,1.0,Medium
2023-12-31,Cape Girardeau County,Missouri,MO,120.8094253540039,7.75,39.0,39.0,7,2,5,18740.0,48.9,4.0,Unknown
2023-12-31,Washington County,Maine,ME,116.6240234375,10.5,45.0,4.0,3,2,10,4419.0,66.0,2.0,High
2023-12-31,Stevens County,Washington,WA,210.18808598565727,8.34,38.0,24.0,2,4,10,8122.0,39.2,1.0,Medium
2023-12-31,Clear Creek County,Colorado,CO,283.96227814177473,8.31,37.0,26.0,8,4,8,1559.0,49.2,2.0,High
2023-12-31,Izard County,Arkansas,AR,77.728515625,8.8,38.0,20.0,5,4,2,3892.0,38.0,1.0,Medium
2023-12-31,Okanogan County,Washington,WA,185.9817895507813,8.34,38.0,24.0,9,7,7,8559.0,67.4,2.0,High
2023-12-31,Chester County,Tennessee,TN,139.2857208251953,5.74,39.0,49.0,7,1,9,5842.0,35.9,1.0,Medium
2023-12-31,Uvalde County,Texas,TX,125.83159233093262,8.19,35.0,30.0,4,8,10,10577.0,54.8,2.0,High
2023-12-31,Logan County,Oklahoma,OK,145.6714814758301,7.13,37.0,44.0,4,4,9,10836.0,35.0,1.0,Medium
2023-12-31,Wise County,Texas,TX,182.4525146484375,8.19,35.0,30.0,3,2,4,16948.0,39.1,1.0,Medium
2023-12-31,Sullivan County,New York,NY,170.10635375976562,12.79,39.0,1.0,8,10,5,18554.0,60.7,2.0,High
2023-12-31,La Crosse County,Wisconsin,WI,143.2607421875,8.89,40.0,17.0,10,10,2,34851.0,68.89999999999999,2.0,High
2023-12-31,Calvert County,Maryland,MD,180.6282653808593,9.32,39.0,12.0,6,1,6,11158.0,70.7,1.0,Medium
2023-12-31,St. Louis City County,Missouri,MO,130.20412016415654,7.75,39.0,39.0,5,2,9,,,,
2023-12-31,Washington County,Vermont,VT,181.81388346354169,10.75,43.0,3.0,9,1,8,10176.0,82.89999999999999,3.0,Critical
2023-12-31,Polk County,Nebraska,NE,59.2887441402036,9.01,37.0,14.0,6,1,5,1223.0,41.6,1.0,Medium
2023-12-31,Tulsa County,Oklahoma,OK,125.09867436019051,7.13,37.0,44.0,2,1,3,170681.0,61.6,1.0,Medium
2023-12-31,Bienville Parish,Louisiana,LA,84.9248914718628,8.82,37.0,19.0,7,4,2,3977.0,49.0,1.0,Medium
2023-12-31,Honolulu County,Hawaii,HI,634.4230346679688,12.19,39.0,2.0,1,9,5,168444.0,80.80000000000001,2.0,High
2023-12-31,Humboldt County,Nevada,NV,152.3461496422915,8.23,38.0,29.0,5,6,9,2504.0,42.2,0.0,Low
2023-12-31,Prince William County,Virginia,VA,209.9801381967271,7.86,38.0,37.0,6,7,5,95426.0,76.1,2.0,High
2023-12-31,Wayne County,Utah,UT,182.93934631347656,8.29,31.0,27.0,5,3,2,441.0,54.1,1.0,Medium
2023-12-31,Ford County,Illinois,IL,76.26940961536184,9.52,38.0,9.0,1,9,4,4415.0,57.9,2.0,High
2023-12-31,Lavaca County,Texas,TX,97.55899350904257,8.19,35.0,30.0,10,2,8,3992.0,41.4,1.0,Medium
2023-12-31,Redwood County,Minnesota,MN,65.61982051070468,9.99,38.0,6.0,9,7,1,3911.0,54.3,2.0,High
2023-12-31,Boone County,Kentucky,KY,157.06715696074676,8.58,39.0,22.0,7,3,1,39617.0,62.2,1.0,Medium
2023-12-31,Hancock County,Indiana,IN,129.50492904663085,8.15,38.0,33.0,4,1,1,20665.0,67.60000000000001,1.0,Medium
2023-12-31,Robertson County,Texas,TX,126.20191955566406,8.19,35.0,30.0,1,2,9,4529.0,44.6,0.0,Low
2023-12-31,Crawford County,Wisconsin,WI,109.5078125,8.89,40.0,17.0,2,1,9,4236.0,58.3,2.0,High
2023-12-31,Lawrence County,Alabama,AL,95.77783203125,7.45,39.0,40.0,1,7,7,7652.0,47.1,1.0,Medium
2023-12-31,Gladwin County,Michigan,MI,125.89912112643106,8.34,40.0,24.0,3,9,3,5560.0,47.8,0.0,Low
2023-12-31,Bexar County,Texas,TX,156.72202832652778,8.19,35.0,30.0,10,6,10,554310.0,69.3,1.0,Medium
2023-12-31,Newport County,Rhode Island,RI,326.8532480093149,9.69,40.0,8.0,9,3,7,20186.0,74.9,3.0,Critical
2023-12-31,Rowan County,North Carolina,NC,143.93310546875,8.07,39.0,34.0,3,8,5,41081.0,43.8,1.0,Medium
2023-12-31,Juneau County,Wisconsin,WI,114.21411786760602,8.89,40.0,17.0,6,7,2,7690.0,53.5,2.0,High
2023-12-31,Livingston Parish,Louisiana,LA,138.11277770996094,8.82,37.0,19.0,2,7,4,37105.0,39.8,1.0,Medium
2023-12-31,Anderson County,South Carolina,SC,132.75114627973926,7.45,39.0,40.0,4,4,6,57741.0,40.400000000000006,0.0,Low
2023-12-31,St. Helena Parish,Louisiana,LA,123.349609375,8.82,37.0,19.0,8,4,7,1912.0,31.5,0.0,Low
2023-12-31,Alexander County,North Carolina,NC,138.37619420501142,8.07,39.0,34.0,5,6,10,10420.0,44.2,1.0,Medium
2023-12-31,Camp County,Texas,TX,133.3735783894857,8.19,35.0,30.0,4,6,2,2861.0,40.6,2.0,High
2023-12-31,Osage County,Oklahoma,OK,126.20191955566406,7.13,37.0,44.0,10,7,2,10913.0,34.7,1.0,Medium
2023-12-31,Wasco County,Oregon,OR,229.2664598083496,8.29,39.0,27.0,10,9,4,5138.0,65.7,1.0,Medium
2023-12-31,Durham County,North Carolina,NC,208.46536646515264,8.07,39.0,34.0,5,2,7,72976.0,71.0,2.0,High
2023-12-31,Harnett County,North Carolina,NC,148.81097412109375,8.07,39.0,34.0,8,8,9,33033.0,43.0,2.0,High
2023-12-31,Madison County,Missouri,MO,92.35491103090136,7.75,39.0,39.0,3,3,9,3601.0,39.6,4.0,Unknown
2023-12-31,Dent County,Missouri,MO,73.490234375,7.75,39.0,39.0,4,1,2,3261.0,34.1,4.0,Unknown
2023-12-31,Yadkin County,North Carolina,NC,123.1533203125,8.07,39.0,34.0,5,1,2,10820.0,49.4,1.0,Medium
2023-12-31,Upshur County,Texas,TX,129.14326122828894,8.19,35.0,30.0,2,4,2,7874.0,34.2,3.0,Critical
2023-12-31,Little River County,Arkansas,AR,65.59694538945737,8.8,38.0,20.0,7,4,5,3273.0,39.6,1.0,Medium
2023-12-31,Lyon County,Nevada,NV,232.50352478027344,8.23,38.0,29.0,1,5,10,10056.0,41.8,2.0,High
2023-12-31,Orange County,North Carolina,NC,202.7421993062274,8.07,39.0,34.0,8,2,2,26502.0,76.3,3.0,Critical
2023-12-31,Union County,Florida,FL,141.841796875,6.97,42.0,45.0,4,2,9,4305.0,35.8,0.0,Low
2023-12-31,Harrison County,Kentucky,KY,117.32639515798836,8.58,39.0,22.0,10,8,4,6304.0,50.1,2.0,High
2023-12-31,Caldwell County,Missouri,MO,97.078369140625,7.75,39.0,39.0,6,3,6,1694.0,39.2,4.0,Unknown
2023-12-31,Barron County,Wisconsin,WI,117.75376892089844,8.89,40.0,17.0,6,1,9,13483.0,53.400000000000006,1.0,Medium
2023-12-31,Madison County,Arkansas,AR,129.3173370361328,8.8,38.0,20.0,8,10,1,3960.0,43.1,1.0,Medium
2023-12-31,Columbia County,Wisconsin,WI,134.94816482543945,8.89,40.0,17.0,6,7,9,15275.0,67.10000000000001,2.0,High
2023-12-31,Scott County,Kentucky,KY,144.44101895488222,8.58,39.0,22.0,2,1,10,17160.0,55.7,3.0,Critical
2023-12-31,Chelan County,Washington,WA,272.00799560546875,8.34,38.0,24.0,8,2,10,20131.0,70.5,1.0,Medium
2023-12-31,Hampden County,Massachusetts,MA,175.7685546875,8.77,40.0,21.0,5,7,4,133782.0,65.60000000000001,2.0,High
2023-12-31,Gratiot County,Michigan,MI,97.89190780639647,8.34,40.0,24.0,6,3,9,13683.0,46.1,1.0,Medium
2023-12-31,Huron County,Michigan,MI,100.5533066558838,8.34,40.0,24.0,9,1,2,8010.0,54.0,1.0,Medium
2023-12-31,St. Louis County,Missouri,MO,143.07568129458485,7.75,39.0,39.0,4,10,3,219984.0,63.9,4.0,Unknown
2023-12-31,Morris County,Texas,TX,98.51535485007548,8.19,35.0,30.0,8,1,4,2519.0,43.0,2.0,High
2023-12-31,Kern County,California,CA,201.89950197191777,9.48,37.0,10.0,9,3,7,242888.0,53.400000000000006,1.0,Medium
2023-12-31,York County,Pennsylvania,PA,130.80540466308594,8.46,41.0,23.0,5,6,8,118775.0,55.60000000000001,2.0,High
2023-12-31,Alameda County,California,CA,680.9210815429688,9.48,37.0,10.0,1,3,4,272274.0,81.39999999999999,2.0,High
2023-12-31,Gasconade County,Missouri,MO,104.55129394619144,7.75,39.0,39.0,1,7,8,3334.0,50.6,4.0,Unknown
2023-12-31,Baylor County,Texas,TX,72.56526565551758,8.19,35.0,30.0,6,5,2,812.0,41.2,1.0,Medium
2023-12-31,Marion County,Missouri,MO,75.1582260131836,7.75,39.0,39.0,1,10,4,7961.0,41.9,4.0,Unknown
2023-12-31,Wyoming County,Pennsylvania,PA,89.11680943013634,8.46,41.0,23.0,10,1,4,5085.0,59.2,1.0,Medium
2023-12-31,Coryell County,Texas,TX,118.46466232299804,8.19,35.0,30.0,9,3,1,17526.0,61.0,2.0,High
2023-12-31,Stephens County,Georgia,GA,119.2853229130069,7.91,37.0,35.0,10,7,8,6314.0,41.1,2.0,High
2023-12-31,Stewart County,Tennessee,TN,138.5256805419922,5.74,39.0,49.0,6,10,2,3287.0,44.3,1.0,Medium
2023-12-31,Bergen County,New Jersey,NJ,323.142822265625,9.98,40.0,7.0,10,7,7,226592.0,77.4,3.0,Critical
2023-12-31,Bureau County,Illinois,IL,83.59436947600739,9.52,38.0,9.0,3,10,4,8354.0,56.8,1.0,Medium
2023-12-31,Kit Carson County,Colorado,CO,70.84699497367737,8.31,37.0,26.0,7,1,7,1608.0,38.8,2.0,High
2023-12-31,San Juan County,Utah,UT,172.4274444580078,8.29,31.0,27.0,6,7,6,3981.0,64.9,1.0,Medium
2023-12-31,Orange County,Texas,TX,88.87749212060875,8.19,35.0,30.0,9,2,3,14928.0,36.4,0.0,Low
2023-12-31,Meriwether County,Georgia,GA,122.62074565887453,7.91,37.0,35.0,3,4,4,4470.0,41.5,2.0,High
2023-12-31,Westmoreland County,Pennsylvania,PA,143.9766307674654,8.46,41.0,23.0,5,1,1,79835.0,56.7,2.0,High
2023-12-31,Hampshire County,West Virginia,WV,126.70725468235467,8.84,43.0,18.0,4,9,6,5830.0,46.1,2.0,High
2023-12-31,Fisher County,Texas,TX,54.48718765916976,8.19,35.0,30.0,9,5,8,607.0,36.5,1.0,Medium
2023-12-31,St. Mary's County,Maryland,MD,167.36601760864258,9.32,39.0,12.0,7,8,2,18931.0,66.4,2.0,High
2023-12-31,Oktibbeha County,Mississippi,MS,91.36420627593994,8.99,38.0,15.0,1,9,4,11100.0,51.2,2.0,High
2023-12-31,San Bernardino County,California,CA,301.26580810546875,9.48,37.0,10.0,6,1,4,589219.0,56.7,2.0,High
2023-12-31,Upson County,Georgia,GA,102.637939453125,7.91,37.0,35.0,4,5,6,7755.0,45.5,2.0,High
2023-12-31,Montgomery County,Illinois,IL,65.87165242975408,9.52,38.0,9.0,1,3,5,9810.0,51.6,1.0,Medium
2023-12-31,Union County,Arkansas,AR,64.55988773345948,8.8,38.0,20.0,10,8,10,9237.0,48.9,1.0,Medium
2023-12-31,Berrien County,Michigan,MI,144.96378134718216,8.34,40.0,24.0,9,2,2,34761.0,55.900000000000006,1.0,Medium
2023-12-31,Haywood County,Tennessee,TN,49.7119140625,5.74,39.0,49.0,1,9,4,6168.0,52.3,2.0,High
